customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid,is_churned,tenure_days,cohort_month,end_date,months_active,is_paid,signup_month,signup_day,signup_dow,churn_bucket,cancel_month
154911229,2023-04-03,,39,month,Yes,0,158,2023-04,2023-09-08,5,1,4,3,0,6. 91-180 days,
206812076,2023-04-03,,39,month,Yes,0,158,2023-04,2023-09-08,5,1,4,3,0,6. 91-180 days,
208490747,2023-04-03,,39,month,Yes,0,158,2023-04,2023-09-08,5,1,4,3,0,6. 91-180 days,
131761056,2023-04-03,,39,month,Yes,0,158,2023-04,2023-09-08,5,1,4,3,0,6. 91-180 days,
208115534,2023-04-03,2023-05-10,39,month,No,1,37,2023-04,2023-05-10,1,0,4,3,0,4. 31-60 days,2023-05
202126471,2023-04-03,2023-06-27,39,month,Yes,1,85,2023-04,2023-06-27,2,1,4,3,0,5. 61-90 days,2023-06
209738836,2023-04-03,2023-05-14,39,month,Yes,1,41,2023-04,2023-05-14,1,1,4,3,0,4. 31-60 days,2023-05
209470128,2023-04-03,2023-05-30,39,month,Yes,1,57,2023-04,2023-05-30,1,1,4,3,0,4. 31-60 days,2023-05
209745334,2023-04-03,2023-09-01,39,month,Yes,1,151,2023-04,2023-09-01,5,1,4,3,0,6. 91-180 days,2023-09
209751690,2023-04-04,,39,month,Yes,0,157,2023-04,2023-09-08,5,1,4,4,1,6. 91-180 days,
209730490,2023-04-04,2023-04-05,39,month,No,1,1,2023-04,2023-04-05,0,0,4,4,1,1. 0-7 days,2023-04
208115648,2023-04-04,2023-06-05,39,month,Yes,1,62,2023-04,2023-06-05,2,1,4,4,1,5. 61-90 days,2023-06
210087900,2023-04-04,2023-05-08,39,month,Yes,1,34,2023-04,2023-05-08,1,1,4,4,1,4. 31-60 days,2023-05
208890316,2023-04-04,2023-05-24,39,month,Yes,1,50,2023-04,2023-05-24,1,1,4,4,1,4. 31-60 days,2023-05
143706140,2023-04-04,2023-04-07,39,month,Yes,1,3,2023-04,2023-04-07,0,1,4,4,1,1. 0-7 days,2023-04
209950443,2023-04-04,2023-04-14,39,month,Yes,1,10,2023-04,2023-04-14,0,1,4,4,1,2. 8-14 days,2023-04
208892072,2023-04-04,2023-04-25,39,month,Yes,1,21,2023-04,2023-04-25,0,1,4,4,1,3. 15-30 days,2023-04
205767174,2023-04-04,2023-08-12,39,month,Yes,1,130,2023-04,2023-08-12,4,1,4,4,1,6. 91-180 days,2023-08
206676416,2023-04-04,2023-07-17,39,month,Yes,1,104,2023-04,2023-07-17,3,1,4,4,1,6. 91-180 days,2023-07
160676837,2023-04-05,,39,month,Yes,0,156,2023-04,2023-09-08,5,1,4,5,2,6. 91-180 days,
204274153,2023-04-05,,39,month,Yes,0,156,2023-04,2023-09-08,5,1,4,5,2,6. 91-180 days,
210327236,2023-04-05,2023-04-06,39,month,No,1,1,2023-04,2023-04-06,0,0,4,5,2,1. 0-7 days,2023-04
210326352,2023-04-05,2023-04-05,39,month,No,1,0,2023-04,2023-04-05,0,0,4,5,2,,2023-04
124155104,2023-04-05,2023-05-12,39,month,Yes,1,37,2023-04,2023-05-12,1,1,4,5,2,4. 31-60 days,2023-05
209517408,2023-04-05,2023-05-04,39,month,Yes,1,29,2023-04,2023-05-04,1,1,4,5,2,3. 15-30 days,2023-05
210432450,2023-04-05,2023-04-12,39,month,Yes,1,7,2023-04,2023-04-12,0,1,4,5,2,1. 0-7 days,2023-04
210138564,2023-04-06,,39,month,Yes,0,155,2023-04,2023-09-08,5,1,4,6,3,6. 91-180 days,
210617010,2023-04-06,2023-04-06,39,month,Yes,1,0,2023-04,2023-04-06,0,1,4,6,3,,2023-04
134894187,2023-04-06,2023-05-18,39,month,Yes,1,42,2023-04,2023-05-18,1,1,4,6,3,4. 31-60 days,2023-05
150643785,2023-04-06,2023-06-06,39,month,Yes,1,61,2023-04,2023-06-06,2,1,4,6,3,5. 61-90 days,2023-06
149986782,2023-04-06,2023-06-04,39,month,Yes,1,59,2023-04,2023-06-04,2,1,4,6,3,4. 31-60 days,2023-06
205463099,2023-04-06,2023-06-16,39,month,Yes,1,71,2023-04,2023-06-16,2,1,4,6,3,5. 61-90 days,2023-06
210565466,2023-04-06,2023-05-13,39,month,Yes,1,37,2023-04,2023-05-13,1,1,4,6,3,4. 31-60 days,2023-05
209072132,2023-04-07,,39,month,Yes,0,154,2023-04,2023-09-08,5,1,4,7,4,6. 91-180 days,
210388772,2023-04-07,,39,month,Yes,0,154,2023-04,2023-09-08,5,1,4,7,4,6. 91-180 days,
210617010,2023-04-07,2023-06-09,39,month,Yes,1,63,2023-04,2023-06-09,2,1,4,7,4,5. 61-90 days,2023-06
210694562,2023-04-07,2023-05-14,39,month,Yes,1,37,2023-04,2023-05-14,1,1,4,7,4,4. 31-60 days,2023-05
134833306,2023-04-07,2023-05-08,39,month,Yes,1,31,2023-04,2023-05-08,1,1,4,7,4,4. 31-60 days,2023-05
211220014,2023-04-08,,39,month,Yes,0,153,2023-04,2023-09-08,5,1,4,8,5,6. 91-180 days,
121571816,2023-04-08,,39,month,Yes,0,153,2023-04,2023-09-08,5,1,4,8,5,6. 91-180 days,
211216060,2023-04-08,,39,month,Yes,0,153,2023-04,2023-09-08,5,1,4,8,5,6. 91-180 days,
211114276,2023-04-08,,39,month,Yes,0,153,2023-04,2023-09-08,5,1,4,8,5,6. 91-180 days,
211224883,2023-04-08,2023-04-09,39,month,No,1,1,2023-04,2023-04-09,0,0,4,8,5,1. 0-7 days,2023-04
211212313,2023-04-08,2023-06-06,39,month,Yes,1,59,2023-04,2023-06-06,2,1,4,8,5,4. 31-60 days,2023-06
210135815,2023-04-08,2023-04-18,39,month,Yes,1,10,2023-04,2023-04-18,0,1,4,8,5,2. 8-14 days,2023-04
211381659,2023-04-09,,39,month,Yes,0,152,2023-04,2023-09-08,5,1,4,9,6,6. 91-180 days,
183363812,2023-04-09,,39,month,Yes,0,152,2023-04,2023-09-08,5,1,4,9,6,6. 91-180 days,
211289909,2023-04-09,,39,month,Yes,0,152,2023-04,2023-09-08,5,1,4,9,6,6. 91-180 days,
211266858,2023-04-09,2023-05-02,39,month,Yes,1,23,2023-04,2023-05-02,1,1,4,9,6,3. 15-30 days,2023-05
153163612,2023-04-09,2023-04-24,39,month,Yes,1,15,2023-04,2023-04-24,0,1,4,9,6,3. 15-30 days,2023-04
209505551,2023-04-09,2023-04-25,39,month,Yes,1,16,2023-04,2023-04-25,0,1,4,9,6,3. 15-30 days,2023-04
211389716,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
211636708,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
176884824,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
211352758,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
210814163,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
210893245,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
130967112,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
199116000,2023-04-10,,39,month,Yes,0,151,2023-04,2023-09-08,5,1,4,10,0,6. 91-180 days,
161182706,2023-04-10,2023-05-17,39,month,Yes,1,37,2023-04,2023-05-17,1,1,4,10,0,4. 31-60 days,2023-05
211576047,2023-04-11,,39,month,Yes,0,150,2023-04,2023-09-08,5,1,4,11,1,6. 91-180 days,
211897884,2023-04-11,,39,month,Yes,0,150,2023-04,2023-09-08,5,1,4,11,1,6. 91-180 days,
211661733,2023-04-11,,39,month,Yes,0,150,2023-04,2023-09-08,5,1,4,11,1,6. 91-180 days,
211561665,2023-04-11,,39,month,No,0,150,2023-04,2023-09-08,5,0,4,11,1,6. 91-180 days,
211911280,2023-04-11,2023-08-23,39,month,Yes,1,134,2023-04,2023-08-23,4,1,4,11,1,6. 91-180 days,2023-08
123946316,2023-04-11,2023-06-17,39,month,Yes,1,67,2023-04,2023-06-17,2,1,4,11,1,5. 61-90 days,2023-06
144469362,2023-04-11,2023-05-01,39,month,Yes,1,20,2023-04,2023-05-01,1,1,4,11,1,3. 15-30 days,2023-05
187268085,2023-04-11,2023-05-08,39,month,Yes,1,27,2023-04,2023-05-08,1,1,4,11,1,3. 15-30 days,2023-05
210088359,2023-04-11,2023-06-26,39,month,Yes,1,76,2023-04,2023-06-26,2,1,4,11,1,5. 61-90 days,2023-06
211906202,2023-04-11,2023-05-22,39,month,Yes,1,41,2023-04,2023-05-22,1,1,4,11,1,4. 31-60 days,2023-05
126391978,2023-04-11,2023-07-20,39,month,Yes,1,100,2023-04,2023-07-20,3,1,4,11,1,6. 91-180 days,2023-07
154753462,2023-04-12,,39,month,Yes,0,149,2023-04,2023-09-08,5,1,4,12,2,6. 91-180 days,
212049757,2023-04-12,,39,month,Yes,0,149,2023-04,2023-09-08,5,1,4,12,2,6. 91-180 days,
147015210,2023-04-12,,39,month,Yes,0,149,2023-04,2023-09-08,5,1,4,12,2,6. 91-180 days,
212057431,2023-04-12,2023-04-13,39,month,No,1,1,2023-04,2023-04-13,0,0,4,12,2,1. 0-7 days,2023-04
205734465,2023-04-12,2023-06-08,39,month,Yes,1,57,2023-04,2023-06-08,2,1,4,12,2,4. 31-60 days,2023-06
208772540,2023-04-12,2023-04-30,39,month,Yes,1,18,2023-04,2023-04-30,0,1,4,12,2,3. 15-30 days,2023-04
182357706,2023-04-12,2023-07-04,39,month,Yes,1,83,2023-04,2023-07-04,3,1,4,12,2,5. 61-90 days,2023-07
211333348,2023-04-12,2023-07-08,39,month,Yes,1,87,2023-04,2023-07-08,3,1,4,12,2,5. 61-90 days,2023-07
211334702,2023-04-12,2023-07-25,39,month,Yes,1,104,2023-04,2023-07-25,3,1,4,12,2,6. 91-180 days,2023-07
212129575,2023-04-13,,39,month,Yes,0,148,2023-04,2023-09-08,5,1,4,13,3,6. 91-180 days,
209733088,2023-04-13,,39,month,Yes,0,148,2023-04,2023-09-08,5,1,4,13,3,6. 91-180 days,
152792045,2023-04-13,2023-06-20,39,month,Yes,1,68,2023-04,2023-06-20,2,1,4,13,3,5. 61-90 days,2023-06
212163568,2023-04-13,2023-05-29,39,month,Yes,1,46,2023-04,2023-05-29,1,1,4,13,3,4. 31-60 days,2023-05
212260363,2023-04-13,2023-05-10,39,month,Yes,1,27,2023-04,2023-05-10,1,1,4,13,3,3. 15-30 days,2023-05
212164158,2023-04-13,2023-06-27,39,month,Yes,1,75,2023-04,2023-06-27,2,1,4,13,3,5. 61-90 days,2023-06
155604779,2023-04-13,2023-07-04,39,month,Yes,1,82,2023-04,2023-07-04,3,1,4,13,3,5. 61-90 days,2023-07
150421022,2023-04-13,2023-06-15,39,month,Yes,1,63,2023-04,2023-06-15,2,1,4,13,3,5. 61-90 days,2023-06
122616012,2023-04-13,2023-06-29,39,month,Yes,1,77,2023-04,2023-06-29,2,1,4,13,3,5. 61-90 days,2023-06
209356278,2023-04-14,,39,month,Yes,0,147,2023-04,2023-09-08,5,1,4,14,4,6. 91-180 days,
212604642,2023-04-14,,39,month,Yes,0,147,2023-04,2023-09-08,5,1,4,14,4,6. 91-180 days,
210730447,2023-04-14,,39,month,Yes,0,147,2023-04,2023-09-08,5,1,4,14,4,6. 91-180 days,
212388726,2023-04-14,,39,month,No,0,147,2023-04,2023-09-08,5,0,4,14,4,6. 91-180 days,
127793951,2023-04-14,2023-08-31,39,month,Yes,1,139,2023-04,2023-08-31,4,1,4,14,4,6. 91-180 days,2023-08
189715793,2023-04-14,2023-05-21,39,month,Yes,1,37,2023-04,2023-05-21,1,1,4,14,4,4. 31-60 days,2023-05
148369126,2023-04-15,,39,month,Yes,0,146,2023-04,2023-09-08,5,1,4,15,5,6. 91-180 days,
157503290,2023-04-15,2023-05-22,39,month,Yes,1,37,2023-04,2023-05-22,1,1,4,15,5,4. 31-60 days,2023-05
212712986,2023-04-15,2023-05-31,39,month,Yes,1,46,2023-04,2023-05-31,1,1,4,15,5,4. 31-60 days,2023-05
204512028,2023-04-15,2023-05-15,39,month,Yes,1,30,2023-04,2023-05-15,1,1,4,15,5,3. 15-30 days,2023-05
147066240,2023-04-15,2023-04-30,39,month,Yes,1,15,2023-04,2023-04-30,0,1,4,15,5,3. 15-30 days,2023-04
212759443,2023-04-16,2023-04-16,39,month,Yes,1,0,2023-04,2023-04-16,0,1,4,16,6,,2023-04
212042832,2023-04-17,,39,month,Yes,0,144,2023-04,2023-09-08,5,1,4,17,0,6. 91-180 days,
212113682,2023-04-17,,39,month,Yes,0,144,2023-04,2023-09-08,5,1,4,17,0,6. 91-180 days,
181175226,2023-04-17,,39,month,Yes,0,144,2023-04,2023-09-08,5,1,4,17,0,6. 91-180 days,
201817514,2023-04-17,2023-04-18,39,month,Yes,1,1,2023-04,2023-04-18,0,1,4,17,0,1. 0-7 days,2023-04
168698174,2023-04-17,2023-04-17,39,month,Yes,1,0,2023-04,2023-04-17,0,1,4,17,0,,2023-04
170512298,2023-04-17,2023-05-15,39,month,Yes,1,28,2023-04,2023-05-15,1,1,4,17,0,3. 15-30 days,2023-05
213181546,2023-04-17,2023-06-01,39,month,Yes,1,45,2023-04,2023-06-01,2,1,4,17,0,4. 31-60 days,2023-06
154535908,2023-04-17,2023-06-24,39,month,Yes,1,68,2023-04,2023-06-24,2,1,4,17,0,5. 61-90 days,2023-06
151540809,2023-04-17,2023-05-23,39,month,Yes,1,36,2023-04,2023-05-23,1,1,4,17,0,4. 31-60 days,2023-05
212334937,2023-04-17,2023-05-18,39,month,Yes,1,31,2023-04,2023-05-18,1,1,4,17,0,4. 31-60 days,2023-05
204766175,2023-04-17,2023-07-14,39,month,Yes,1,88,2023-04,2023-07-14,3,1,4,17,0,5. 61-90 days,2023-07
212055738,2023-04-17,2023-08-24,39,month,Yes,1,129,2023-04,2023-08-24,4,1,4,17,0,6. 91-180 days,2023-08
211907956,2023-04-18,,39,month,Yes,0,143,2023-04,2023-09-08,5,1,4,18,1,6. 91-180 days,
212759443,2023-04-18,,39,month,Yes,0,143,2023-04,2023-09-08,5,1,4,18,1,6. 91-180 days,
213182327,2023-04-18,,39,month,Yes,0,143,2023-04,2023-09-08,5,1,4,18,1,6. 91-180 days,
213442067,2023-04-18,,39,month,Yes,0,143,2023-04,2023-09-08,5,1,4,18,1,6. 91-180 days,
213427247,2023-04-18,,39,month,Yes,0,143,2023-04,2023-09-08,5,1,4,18,1,6. 91-180 days,
172476368,2023-04-18,2023-05-15,39,month,Yes,1,27,2023-04,2023-05-15,1,1,4,18,1,3. 15-30 days,2023-05
148900262,2023-04-18,2023-05-11,39,month,Yes,1,23,2023-04,2023-05-11,1,1,4,18,1,3. 15-30 days,2023-05
213450505,2023-04-18,2023-05-16,39,month,Yes,1,28,2023-04,2023-05-16,1,1,4,18,1,3. 15-30 days,2023-05
168261038,2023-04-18,2023-05-26,39,month,Yes,1,38,2023-04,2023-05-26,1,1,4,18,1,4. 31-60 days,2023-05
207018786,2023-04-18,2023-07-25,39,month,Yes,1,98,2023-04,2023-07-25,3,1,4,18,1,6. 91-180 days,2023-07
213781045,2023-04-19,,39,month,Yes,0,142,2023-04,2023-09-08,5,1,4,19,2,6. 91-180 days,
213785402,2023-04-19,2023-08-23,39,month,Yes,1,126,2023-04,2023-08-23,4,1,4,19,2,6. 91-180 days,2023-08
213689187,2023-04-19,2023-04-20,39,month,No,1,1,2023-04,2023-04-20,0,0,4,19,2,1. 0-7 days,2023-04
213413298,2023-04-19,2023-04-19,39,month,No,1,0,2023-04,2023-04-19,0,0,4,19,2,,2023-04
184458429,2023-04-19,2023-06-08,39,month,Yes,1,50,2023-04,2023-06-08,2,1,4,19,2,4. 31-60 days,2023-06
212190070,2023-04-19,2023-06-19,39,month,Yes,1,61,2023-04,2023-06-19,2,1,4,19,2,5. 61-90 days,2023-06
212737739,2023-04-19,2023-05-31,39,month,Yes,1,42,2023-04,2023-05-31,1,1,4,19,2,4. 31-60 days,2023-05
211904660,2023-04-20,,39,month,Yes,0,141,2023-04,2023-09-08,5,1,4,20,3,6. 91-180 days,
112792926,2023-04-20,,39,month,Yes,0,141,2023-04,2023-09-08,5,1,4,20,3,6. 91-180 days,
213914942,2023-04-20,,39,month,Yes,0,141,2023-04,2023-09-08,5,1,4,20,3,6. 91-180 days,
189220435,2023-04-20,2023-04-30,39,month,Yes,1,10,2023-04,2023-04-30,0,1,4,20,3,2. 8-14 days,2023-04
203237584,2023-04-20,2023-04-25,39,month,Yes,1,5,2023-04,2023-04-25,0,1,4,20,3,1. 0-7 days,2023-04
213179140,2023-04-20,2023-05-17,39,month,Yes,1,27,2023-04,2023-05-17,1,1,4,20,3,3. 15-30 days,2023-05
211629536,2023-04-20,2023-05-27,39,month,Yes,1,37,2023-04,2023-05-27,1,1,4,20,3,4. 31-60 days,2023-05
204953211,2023-04-20,2023-05-27,39,month,Yes,1,37,2023-04,2023-05-27,1,1,4,20,3,4. 31-60 days,2023-05
111394466,2023-04-20,2023-06-22,39,month,Yes,1,63,2023-04,2023-06-22,2,1,4,20,3,5. 61-90 days,2023-06
214107134,2023-04-21,,39,month,Yes,0,140,2023-04,2023-09-08,5,1,4,21,4,6. 91-180 days,
214105034,2023-04-21,,39,month,Yes,0,140,2023-04,2023-09-08,5,1,4,21,4,6. 91-180 days,
214124745,2023-04-21,2023-09-07,39,month,Yes,1,139,2023-04,2023-09-07,5,1,4,21,4,6. 91-180 days,2023-09
214107426,2023-04-21,2023-04-22,39,month,No,1,1,2023-04,2023-04-22,0,0,4,21,4,1. 0-7 days,2023-04
213980322,2023-04-21,2023-06-20,39,month,Yes,1,60,2023-04,2023-06-20,2,1,4,21,4,4. 31-60 days,2023-06
213434919,2023-04-21,2023-04-21,39,month,Yes,1,0,2023-04,2023-04-21,0,1,4,21,4,,2023-04
214129448,2023-04-21,2023-07-28,39,month,Yes,1,98,2023-04,2023-07-28,3,1,4,21,4,6. 91-180 days,2023-07
213944536,2023-04-21,2023-06-21,39,month,Yes,1,61,2023-04,2023-06-21,2,1,4,21,4,5. 61-90 days,2023-06
214052531,2023-04-21,2023-08-28,39,month,Yes,1,129,2023-04,2023-08-28,4,1,4,21,4,6. 91-180 days,2023-08
214196608,2023-04-22,,39,month,Yes,0,139,2023-04,2023-09-08,5,1,4,22,5,6. 91-180 days,
125299295,2023-04-22,2023-06-19,39,month,Yes,1,58,2023-04,2023-06-19,2,1,4,22,5,4. 31-60 days,2023-06
214199386,2023-04-22,2023-05-07,39,month,Yes,1,15,2023-04,2023-05-07,1,1,4,22,5,3. 15-30 days,2023-05
214191851,2023-04-22,2023-05-12,39,month,Yes,1,20,2023-04,2023-05-12,1,1,4,22,5,3. 15-30 days,2023-05
214174478,2023-04-22,2023-05-22,39,month,Yes,1,30,2023-04,2023-05-22,1,1,4,22,5,3. 15-30 days,2023-05
214264465,2023-04-23,,39,month,Yes,0,138,2023-04,2023-09-08,5,1,4,23,6,6. 91-180 days,
214261616,2023-04-23,,39,month,Yes,0,138,2023-04,2023-09-08,5,1,4,23,6,6. 91-180 days,
214178644,2023-04-23,,39,month,Yes,0,138,2023-04,2023-09-08,5,1,4,23,6,6. 91-180 days,
214202809,2023-04-23,2023-05-22,39,month,Yes,1,29,2023-04,2023-05-22,1,1,4,23,6,3. 15-30 days,2023-05
214220188,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
212113435,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
213431638,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
214102994,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
177266058,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
116060198,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
214312843,2023-04-24,,39,month,Yes,0,137,2023-04,2023-09-08,5,1,4,24,0,6. 91-180 days,
156245288,2023-04-24,2023-05-11,39,month,Yes,1,17,2023-04,2023-05-11,1,1,4,24,0,3. 15-30 days,2023-05
148869972,2023-04-24,2023-05-10,39,month,Yes,1,16,2023-04,2023-05-10,1,1,4,24,0,3. 15-30 days,2023-05
156186115,2023-04-24,2023-05-17,39,month,Yes,1,23,2023-04,2023-05-17,1,1,4,24,0,3. 15-30 days,2023-05
207235755,2023-04-24,2023-05-22,39,month,Yes,1,28,2023-04,2023-05-22,1,1,4,24,0,3. 15-30 days,2023-05
169235213,2023-04-24,2023-05-31,39,month,Yes,1,37,2023-04,2023-05-31,1,1,4,24,0,4. 31-60 days,2023-05
213692152,2023-04-24,2023-05-25,39,month,Yes,1,31,2023-04,2023-05-25,1,1,4,24,0,4. 31-60 days,2023-05
214352003,2023-04-24,2023-08-23,39,month,Yes,1,121,2023-04,2023-08-23,4,1,4,24,0,6. 91-180 days,2023-08
139691790,2023-04-25,2023-06-25,39,month,Yes,1,61,2023-04,2023-06-25,2,1,4,25,1,5. 61-90 days,2023-06
210646453,2023-04-25,2023-06-24,39,month,Yes,1,60,2023-04,2023-06-24,2,1,4,25,1,4. 31-60 days,2023-06
206891005,2023-04-25,2023-05-17,39,month,Yes,1,22,2023-04,2023-05-17,1,1,4,25,1,3. 15-30 days,2023-05
212293354,2023-04-25,2023-04-25,39,month,Yes,1,0,2023-04,2023-04-25,0,1,4,25,1,,2023-04
214464069,2023-04-26,,39,month,Yes,0,135,2023-04,2023-09-08,5,1,4,26,2,6. 91-180 days,
214446543,2023-04-26,,39,month,Yes,0,135,2023-04,2023-09-08,5,1,4,26,2,6. 91-180 days,
212376935,2023-04-26,2023-06-12,39,month,Yes,1,47,2023-04,2023-06-12,2,1,4,26,2,4. 31-60 days,2023-06
173118928,2023-04-26,2023-06-02,39,month,Yes,1,37,2023-04,2023-06-02,2,1,4,26,2,4. 31-60 days,2023-06
214410106,2023-04-26,2023-05-17,39,month,Yes,1,21,2023-04,2023-05-17,1,1,4,26,2,3. 15-30 days,2023-05
214093520,2023-04-26,2023-05-24,39,month,Yes,1,28,2023-04,2023-05-24,1,1,4,26,2,3. 15-30 days,2023-05
214441521,2023-04-26,2023-05-24,39,month,Yes,1,28,2023-04,2023-05-24,1,1,4,26,2,3. 15-30 days,2023-05
214519787,2023-04-27,,39,month,Yes,0,134,2023-04,2023-09-08,5,1,4,27,3,6. 91-180 days,
213177724,2023-04-27,,39,month,Yes,0,134,2023-04,2023-09-08,5,1,4,27,3,6. 91-180 days,
213421956,2023-04-27,2023-04-28,39,month,No,1,1,2023-04,2023-04-28,0,0,4,27,3,1. 0-7 days,2023-04
151094649,2023-04-27,2023-05-27,39,month,Yes,1,30,2023-04,2023-05-27,1,1,4,27,3,3. 15-30 days,2023-05
160056180,2023-04-27,2023-05-28,39,month,Yes,1,31,2023-04,2023-05-28,1,1,4,27,3,4. 31-60 days,2023-05
166480898,2023-04-27,2023-05-25,39,month,Yes,1,28,2023-04,2023-05-25,1,1,4,27,3,3. 15-30 days,2023-05
182085396,2023-04-27,2023-06-03,39,month,Yes,1,37,2023-04,2023-06-03,2,1,4,27,3,4. 31-60 days,2023-06
214519010,2023-04-27,2023-05-28,39,month,Yes,1,31,2023-04,2023-05-28,1,1,4,27,3,4. 31-60 days,2023-05
148657735,2023-04-27,2023-05-26,39,month,Yes,1,29,2023-04,2023-05-26,1,1,4,27,3,3. 15-30 days,2023-05
214555461,2023-04-28,,39,month,Yes,0,133,2023-04,2023-09-08,5,1,4,28,4,6. 91-180 days,
148042512,2023-04-28,,39,month,Yes,0,133,2023-04,2023-09-08,5,1,4,28,4,6. 91-180 days,
214534717,2023-04-28,,39,month,Yes,0,133,2023-04,2023-09-08,5,1,4,28,4,6. 91-180 days,
211223610,2023-04-28,2023-07-05,39,month,Yes,1,68,2023-04,2023-07-05,3,1,4,28,4,5. 61-90 days,2023-07
214444866,2023-04-28,2023-06-28,39,month,Yes,1,61,2023-04,2023-06-28,2,1,4,28,4,5. 61-90 days,2023-06
206477826,2023-04-28,2023-06-04,39,month,Yes,1,37,2023-04,2023-06-04,2,1,4,28,4,4. 31-60 days,2023-06
214589440,2023-04-28,2023-05-28,39,month,Yes,1,30,2023-04,2023-05-28,1,1,4,28,4,3. 15-30 days,2023-05
214516527,2023-04-28,2023-05-29,39,month,Yes,1,31,2023-04,2023-05-29,1,1,4,28,4,4. 31-60 days,2023-05
158980862,2023-04-28,2023-05-17,39,month,Yes,1,19,2023-04,2023-05-17,1,1,4,28,4,3. 15-30 days,2023-05
144769275,2023-04-28,2023-04-28,39,month,Yes,1,0,2023-04,2023-04-28,0,1,4,28,4,,2023-04
214508205,2023-04-28,2023-07-04,39,month,Yes,1,67,2023-04,2023-07-04,3,1,4,28,4,5. 61-90 days,2023-07
156178486,2023-04-29,,39,month,Yes,0,132,2023-04,2023-09-08,5,1,4,29,5,6. 91-180 days,
214584458,2023-04-29,2023-07-20,39,month,Yes,1,82,2023-04,2023-07-20,3,1,4,29,5,5. 61-90 days,2023-07
181935574,2023-04-30,,39,month,Yes,0,131,2023-04,2023-09-08,5,1,4,30,6,6. 91-180 days,
153006404,2023-04-30,2023-05-20,39,month,Yes,1,20,2023-04,2023-05-20,1,1,4,30,6,3. 15-30 days,2023-05
214423891,2023-04-30,2023-06-02,39,month,Yes,1,33,2023-04,2023-06-02,2,1,4,30,6,4. 31-60 days,2023-06
214510838,2023-04-30,2023-06-06,39,month,Yes,1,37,2023-04,2023-06-06,2,1,4,30,6,4. 31-60 days,2023-06
211383216,2023-04-30,2023-05-02,39,month,Yes,1,2,2023-04,2023-05-02,1,1,4,30,6,1. 0-7 days,2023-05
214641741,2023-04-30,2023-05-01,39,month,Yes,1,1,2023-04,2023-05-01,1,1,4,30,6,1. 0-7 days,2023-05
214643362,2023-04-30,2023-06-30,39,month,Yes,1,61,2023-04,2023-06-30,2,1,4,30,6,5. 61-90 days,2023-06
214419772,2023-05-01,,39,month,Yes,0,130,2023-05,2023-09-08,4,1,5,1,0,6. 91-180 days,
213227787,2023-05-01,,39,month,Yes,0,130,2023-05,2023-09-08,4,1,5,1,0,6. 91-180 days,
214666572,2023-05-01,,39,month,Yes,0,130,2023-05,2023-09-08,4,1,5,1,0,6. 91-180 days,
126780716,2023-05-01,2023-06-01,39,month,Yes,1,31,2023-05,2023-06-01,1,1,5,1,0,4. 31-60 days,2023-06
214682826,2023-05-01,2023-06-01,39,month,Yes,1,31,2023-05,2023-06-01,1,1,5,1,0,4. 31-60 days,2023-06
212392663,2023-05-01,2023-05-24,39,month,Yes,1,23,2023-05,2023-05-24,0,1,5,1,0,3. 15-30 days,2023-05
147118133,2023-05-01,2023-08-08,39,month,Yes,1,99,2023-05,2023-08-08,3,1,5,1,0,6. 91-180 days,2023-08
157031617,2023-05-02,,39,month,Yes,0,129,2023-05,2023-09-08,4,1,5,2,1,6. 91-180 days,
211958379,2023-05-02,,39,month,Yes,0,129,2023-05,2023-09-08,4,1,5,2,1,6. 91-180 days,
152310842,2023-05-02,,39,month,Yes,0,129,2023-05,2023-09-08,4,1,5,2,1,6. 91-180 days,
214711907,2023-05-02,,39,month,Yes,0,129,2023-05,2023-09-08,4,1,5,2,1,6. 91-180 days,
150342446,2023-05-02,2023-05-03,39,month,Yes,1,1,2023-05,2023-05-03,0,1,5,2,1,1. 0-7 days,2023-05
214741130,2023-05-02,2023-07-09,39,month,Yes,1,68,2023-05,2023-07-09,2,1,5,2,1,5. 61-90 days,2023-07
